"GÜRPINAR STADI","03 Ekim 2015 Cumartesi","15:00 ","GÜRPINAR - İSTANBUL SİNOP","S.AL.","4.GRUP","İSA KOÇMAN","EMRE DEVRAN","MUHAMMED FURKAN ASLAN"
"HADIMKÖY SAHASI","03 Ekim 2015 Cumartesi","13:00 ","BAHÇEŞEHİR GENÇLİK - SAYALAR SPOR","U-17","3.GRUP","HAKAN TALANAY","METE BAYDAK","ERKAN ERZEN"
"HADIMKÖY SAHASI","03 Ekim 2015 Cumartesi","15:00 ","ÖMERLİ KÖYÜ - GALATA","S.AL.","8.GRUP","VEYSEL KARATAPAN","BURAK MENTEŞE","METE BAYDAK"
"İZZETTİN STADI","03 Ekim 2015 Cumartesi","11:00 ","İZZETTİN - İSTANBUL KAYAŞEHİR","U-17","1.GRUP","FİKRET HAKAN ABAY","SEYFETTİN ORAL","SAFFET TOLGA ÖZAR"
"TAŞOLUK STADI","03 Ekim 2015 Cumartesi","13:00 ","MERKEZ KAYAŞEHİR - BEYLİKDÜZÜ 2011","U-17","3.GRUP","ÖMER KİBİROĞLU","CENK FATİH DEMİRCİ","OĞUZ KAAN HASSOY"
"TAŞOLUK STADI","03 Ekim 2015 Cumartesi","15:00 ","BOLLUCA - GÜZELCE","U-17","3.GRUP","CENK FATİH DEMİRCİ","ÖMER KİBİROĞLU","OĞUZ KAAN HASSOY"
"ALBAYRAK ÇİM STADI","03 Ekim 2015 Cumartesi","15:00 ","ALBAYRAK - TAKSİM","S.AL.","4.GRUP","OĞUZ KAAN IŞIK","EROL ERNEK","İLKER YEŞİL"
"ALBAYRAK SUNİ ÇİM SAHASI","03 Ekim 2015 Cumartesi","11:00 ","ALBAYRAK - İSTANBUL GÜNGÖREN","U-15","8.GRUP","İSLAM SOYDAŞ","OĞUZ FAZLI","ERKAN KILIÇ"
"ALBAYRAK SUNİ ÇİM SAHASI","03 Ekim 2015 Cumartesi","13:00 ","ALTINOVA - ESENLER TURGUTREİS","U-15","20.GRUP","OĞUZ FAZLI","İSLAM SOYDAŞ","ERKAN KILIÇ"
"ALBAYRAK SUNİ ÇİM SAHASI","03 Ekim 2015 Cumartesi","15:00 ","TUNASPOR - YILDIRIMBOSNA","U-15","22.GRUP","YALÇIN ŞEKER","NİHAT ÇETİNLERDEN","OSMAN ŞEN"
"ALİBEYKÖY PARSELLER SAHASI","03 Ekim 2015 Cumartesi","15:00 ","A.PARSELLER - OKMEYDANI FETİH","U-17","15.GRUP","MÜCAHİD ADEM ÇELEBİ","FURKAN BEKTAŞ","KÜBRA COŞGUN"
"ALİBEYKÖY STADI","03 Ekim 2015 Cumartesi","11:00 ","ALİBEYKÖYSPOR - KOCASİNAN","U-15","10.GRUP","ANIL FISTIKÇI","FERDİ SERT","GÖRKEM ÖZDENER"
"ALİBEYKÖY STADI","03 Ekim 2015 Cumartesi","13:00 ","ÖZALİBEYKÖY - SEKBANLAR SPOR","U-17","15.GRUP","FERDİ SERT","ANIL FISTIKÇI","GÖRKEM ÖZDENER"
"ALİBEYKÖY STADI","03 Ekim 2015 Cumartesi","15:00 ","ALİBEYKÖYSPOR - KAVACIK","S.AL.","4.GRUP","SERTAÇ ŞAROĞLU","OKTAY ÖNGE","GÖKHAN DAVUL"
"AVCILAR BELEDİYE (FİRUZKÖY) STADI","03 Ekim 2015 Cumartesi","09:30 ","AVCILAR YEŞİLKENT - KOSOVA GÜÇSPOR","U-15","12.GRUP","BURAK KAPLAN (2)","AHMET YÜCETÜRK","ERKAN AYKURT"
"AVCILAR BELEDİYE (FİRUZKÖY) STADI","03 Ekim 2015 Cumartesi","11:00 ","DENİZKÖŞKLER - MERTER","U-17","15.GRUP","AHMET YÜCETÜRK","BURAK KAPLAN (2)","ERKAN AYKURT"
"AVCILAR BELEDİYE (FİRUZKÖY) STADI","03 Ekim 2015 Cumartesi","13:00 ","İSTANBUL SOMA - ÇAYIRGÜCÜ","U-17","13.GRUP","MEHMET SENCER HAYRAN","MURAT ALTINOK","AYKUT ÇAN"
"AVCILAR BELEDİYE (FİRUZKÖY) STADI","03 Ekim 2015 Cumartesi","15:00 ","AVCILAR BELEDİYE - K.Ç.YEŞİLOVA ESNAF","U-17","11.GRUP","MURAT ALTINOK","MEHMET SENCER HAYRAN","AYKUT ÇAN"
"AYAZAĞA ATATÜRK STADI","03 Ekim 2015 Cumartesi","13:00 ","MECİDİYEKÖY TAYFUN - BAĞCILAR ASİL KARTAL","U-17","11.GRUP","UĞUR GÖKALP","AKIN KONUK","TUĞÇE KAMALI"
"AYAZAĞA ATATÜRK STADI","03 Ekim 2015 Cumartesi","15:00 ","AYAZAĞA - TELSİZ","U-17","9.GRUP","AKIN KONUK","UĞUR GÖKALP","TUĞÇE KAMALI"
"AYAZAĞA YUSUF TUNAOĞLU","03 Ekim 2015 Cumartesi","11:30 ","NİŞANTAŞI - ÖZ TRABZONLULAR","S.AL.","2.GRUP","ERHAN SARGIN","OĞUZHAN YILMAZ","HASAN SOLMAZ"
"BAĞCILAR BLD. MAHMUTBEY STADI","03 Ekim 2015 Cumartesi","09:00 ","ATEŞTUĞLA SPOR - ÖZ YARIMBURGAZ","U-15","8.GRUP","CUMHUR GÜLEÇ","İSMAİL ÇALIŞKAN","RUKEN DAĞ"
"BAĞCILAR BLD. MAHMUTBEY STADI","03 Ekim 2015 Cumartesi","11:00 ","BAĞCILAR ORDU - BATI TRAKYA","U-15","14.GRUP","İSMAİL ÇALIŞKAN","CUMHUR GÜLEÇ","RUKEN DAĞ"
"BAĞCILAR BLD. MAHMUTBEY STADI","03 Ekim 2015 Cumartesi","13:00 ","MAHMUTBEY - YILDIZTABYA","U-15","18.GRUP","SERCAN BİLGİN","HAKAN ERDAL","İSLAM SOYDAŞ"
"BAĞCILAR BLD. MAHMUTBEY STADI","03 Ekim 2015 Cumartesi","15:00 ","İSTANBUL BULANCAK - EROĞLU","U-17","7.GRUP","HAKAN ERDAL","SERCAN BİLGİN","İSLAM SOYDAŞ"
"BAHÇEKÖY ORMAN FAKÜLTESİ SAHASI","03 Ekim 2015 Cumartesi","11:00 ","TARABYA - KANARYA","U-15","20.GRUP","SEZER DEMİR 1","SEDAT TÜRKOĞLU","ALİ KABA"
"BAHÇEKÖY ORMAN FAKÜLTESİ SAHASI","03 Ekim 2015 Cumartesi","13:00 ","KİREÇBURNU - İFA","U-17","23.GRUP","SEDAT TÜRKOĞLU","FURKAN ÇELİK","ALİ KABA"
"BAHÇEKÖY ORMAN FAKÜLTESİ SAHASI","03 Ekim 2015 Cumartesi","15:00 ","R.HİSARI - İSTANBUL BAFRA","U-17","15.GRUP","TOLGA SÜTCAN","SEZER DEMİR 1","FURKAN ÇELİK"
"BAHÇELİEVLER İL ÖZEL İDARE STADI","03 Ekim 2015 Cumartesi","15:00 ","YENİBOSNA - SELVİSPOR","S.AL.","8.GRUP","ERDEM BAYIK","TAYFUN HAKYEMEZ","AHMET GÖKHAN AKDENİZ"
"BAKIRKÖY BELEDİYE 1 NOLU SAHA","03 Ekim 2015 Cumartesi","09:00 ","BAKIRKÖY - ES. KULÜP ATLETİK","U-15","24.GRUP","VOLKAN GÜNDOĞDU","RAMAZAN ŞAHAN","HÜSEYİN CAN ÇİRKİN"
"BAKIRKÖY BELEDİYE 1 NOLU SAHA","03 Ekim 2015 Cumartesi","11:00 ","THY - BEZİRGANBAHÇE","U-15","24.GRUP","RAMAZAN ŞAHAN","VOLKAN GÜNDOĞDU","HÜSEYİN CAN ÇİRKİN"
"BAKIRKÖY BELEDİYE 1 NOLU SAHA","03 Ekim 2015 Cumartesi","13:00 ","OSMANİYE İSTİKLAL - POLİGON FETHİYE","S.AL.","4.GRUP","MUHAMMED LÜTFÜ ÇİNİ","BARBAROS BAYRAK","MEHMET CAN ÇAPAR"
"BAKIRKÖY BELEDİYE 1 NOLU SAHA","03 Ekim 2015 Cumartesi","15:00 ","BAKIRKÖY - ÇAMLICASPOR","S.AL.","2.GRUP","SEZER POLAT","ÖNDER ÇALIŞ","SELİM ŞENÖZ"
"BAKIRKÖY BELEDİYE 2 NOLU SAHA","03 Ekim 2015 Cumartesi","09:00 ","HAZNEDAR - MAHMUTŞEVKETPAŞA","U-17","13.GRUP","SAVAŞ ÇELİK","KENAN GÜNEY","HİDAYET KARDAŞ"
"BAKIRKÖY BELEDİYE 2 NOLU SAHA","03 Ekim 2015 Cumartesi","11:00 ","BAĞCILAR İ.Y.CEMSPOR - HALKALI TAŞTEPE","U-15","14.GRUP","KENAN GÜNEY","SAVAŞ ÇELİK","HİDAYET KARDAŞ"
"BAKIRKÖY BELEDİYE 2 NOLU SAHA","03 Ekim 2015 Cumartesi","13:00 ","BAKIRKÖY ASLAN - B.EVLER FUTBOL ATLETİK","U-15","6.GRUP","RESUL KOCAMEŞE","ALİ TÜRKER HAYRAN","EMRE BALCI"
"BAKIRKÖY BELEDİYE 2 NOLU SAHA","03 Ekim 2015 Cumartesi","15:00 ","GÜNGÖRENSPOR - BAĞCILAR EĞİTİM","U-17","5.GRUP","ALİ TÜRKER HAYRAN","RESUL KOCAMEŞE","EMRE BALCI"
"BAYRAMPAŞA BELEDİYE STADI","03 Ekim 2015 Cumartesi","09:00 ","BAYRAMPAŞA TEKNİK - MERKEZEFENDİ","U-17","5.GRUP","FATİH ÖLMEZ","KADİR MUTLU","RUKEN DAĞ"
"BAYRAMPAŞA BELEDİYE STADI","03 Ekim 2015 Cumartesi","11:00 ","BAYRAMPAŞA - B.ÇEKMECE TEPECİKSPOR","U-15","35.GRUP","KADİR MUTLU","FATİH ÖLMEZ","RUKEN DAĞ"
"BEŞİKTAŞ BELEDİYESİ ÇİLEKLİ SAHASI","03 Ekim 2015 Cumartesi","11:30 ","YILDIZ - GÖKTÜRKSPOR","U-17","7.GRUP","FATİH BÖLÜKBAŞI","HÜSNÜ YELKEN","MEHMET TÜRKMEN"
"BEŞİKTAŞ BELEDİYESİ ÇİLEKLİ SAHASI","03 Ekim 2015 Cumartesi","17:00 ","SİMURG SPOR - ZEYTİNBURNU","U-17","7.GRUP","HÜSNÜ YELKEN","MEHMET TÜRKMEN","FATİH BÖLÜKBAŞI"
"BEŞİKTAŞ BELEDİYESİ ÇİLEKLİ SAHASI","03 Ekim 2015 Cumartesi","19:00 ","AKATLAR - GÜLTEPE ÖZGENÇLİK","U-17","19.GRUP","MEHMET TÜRKMEN","FATİH BÖLÜKBAŞI","HÜSNÜ YELKEN"
"BEYOĞLU STADI","03 Ekim 2015 Cumartesi","09:00 ","GALATA - EYÜP ÇIRÇIR İMAR","U-15","4.GRUP","EROL SARA","SEYİT KARAKOÇ","FURKAN ÖZTÜRK"
"BEYOĞLU STADI","03 Ekim 2015 Cumartesi","11:00 ","ÇIKSALIN - ÖZ Y.SELİM","U-15","24.GRUP","SEYİT KARAKOÇ","EROL SARA","FURKAN ÖZTÜRK"
"BEYOĞLU STADI","03 Ekim 2015 Cumartesi","13:00 ","PİYALEPAŞA - GÜZELHİSAR","U-15","8.GRUP","RAMAZAN ORDU","KADİR AKPINAR","FURKAN ÖZTÜRK"
"BEYOĞLU STADI","03 Ekim 2015 Cumartesi","15:00 ","BEYOĞLU YENİÇARŞI - İST.BAYBURT","S.AL.","4.GRUP","ONURSAL GÖKAL","MESUT KIRBAŞ","OĞUZ KIRBIYIK"
"CEBECİ SPOR KOMPLEKSİ","03 Ekim 2015 Cumartesi","13:00 ","BAŞAKŞEHİR - KARAAĞAÇ","U-15","2.GRUP","DOĞAN ALTUNBAŞ","SERCAN YALÇIN AVR","GÖKHAN UYGUL"
"CEBECİ SPOR KOMPLEKSİ","03 Ekim 2015 Cumartesi","15:00 ","SULTANGAZİ - YÜCESPOR","U-17","13.GRUP","SERCAN YALÇIN AVR","DOĞAN ALTUNBAŞ","GÖKHAN UYGUL"
"ESENYURT BELEDİYE STADI","03 Ekim 2015 Cumartesi","09:00 ","YEŞİLESENYURT - ESENYURT ÖRNEK İ.Y.","U-17","3.GRUP","FURKAN ÇOBAN","UMUT KİBRİT","FATİH BEKTAŞ"
"ESENYURT BELEDİYE STADI","03 Ekim 2015 Cumartesi","11:00 ","ESENYURT GÜMÜŞHANE - BAHÇEŞEHİR SPOR","U-17","1.GRUP","UMUT KİBRİT","FURKAN ÇOBAN","FATİH BEKTAŞ"
"ESENYURT BELEDİYE STADI","03 Ekim 2015 Cumartesi","13:00 ","ESENYURT - BEYCİLER","U-17","1.GRUP","OKAN KARAÇALI","KEMAL DUYAR","ŞAHİN DOLU"
"ESENYURT BELEDİYE STADI","03 Ekim 2015 Cumartesi","15:00 ","ESENKENT GENÇLİK - BÜYÜKÇEKMECE BLD.","U-17","1.GRUP","KEMAL DUYAR","OKAN KARAÇALI","ŞAHİN DOLU"
"EYÜP BELEDİYESİ RAMİ STADI","03 Ekim 2015 Cumartesi","11:00 ","RAMİ - ŞAFAK 76","U-17","9.GRUP","OLCAY OKUYUCU","OKAN BİLEK","FURKAN KARACA"
"EYÜP BELEDİYESİ RAMİ STADI","03 Ekim 2015 Cumartesi","13:00 ","ŞAFAKSPOR - FİŞEKSPOR","U-15","12.GRUP","OKAN BİLEK","OLCAY OKUYUCU","HALİL İBRAHİM KİBiROĞLU"
"EYÜP BELEDİYESİ RAMİ STADI","03 Ekim 2015 Cumartesi","15:00 ","ŞAFAKSPOR - KÜÇÜKÇEKMECE","S.AL.","6.GRUP","VOLKAN AKTAN","AHMET ÜLGENSOY","ORHAN ŞİMŞEK"
"FATİH MİMARSİNAN STADI","03 Ekim 2015 Cumartesi","11:00 ","İSTANBUL KASTAMONU - GÜNGÖREN DOĞUŞ","U-15","12.GRUP","VEDAT ÇOLAK","MİRAÇ BURAK ÖZDÖL","BURAK TOLGA AYDINOĞLU"
"FATİH MİMARSİNAN STADI","03 Ekim 2015 Cumartesi","13:00 ","HALİÇ - M.KEMALPAŞA","U-17","23.GRUP","MİRAÇ BURAK ÖZDÖL","VEDAT ÇOLAK","İBRAHİM ARDA ALUÇ"
"FATİH MİMARSİNAN STADI","03 Ekim 2015 Cumartesi","15:00 ","VEFASPOR - BAYRAMPAŞA DOĞAN","U-17","19.GRUP","EMRE GÜLLE","AHMET KARADAĞ","İBRAHİM ARDA ALUÇ"
"FERİKÖY STADI","03 Ekim 2015 Cumartesi","15:00 ","FERİKÖY - İZZETTİN","S.AL.","8.GRUP","ERKOÇ DOĞAN","ALPER USLU","ERDİNÇ ZENGİ"
"FLORYA METİN OKTAY DOĞAL ÇİM SAHA","03 Ekim 2015 Cumartesi","14:00 ","GALATASARAY A.Ş. - MEDİPOL BAŞAKŞEHİR",NULL,"C.C.U19 ELİT","SERHAT ATEŞ","MİKAİL KAÇUK","VOLKAN İPÇİOĞLU"
"GAZİ MAHALLESİ SAHASI","03 Ekim 2015 Cumartesi","13:00 ","ESENLER - ARENA OLİMPİK GSK","U-15","22.GRUP","AYKUT ÜŞENTİ","NİHAT APAYDIN","RECEP AYDOĞDU"
"GAZİ MAHALLESİ SAHASI","03 Ekim 2015 Cumartesi","15:00 ","GAZİ MAHALLESİ - HALİLRIFATPAŞA","U-17","17.GRUP","NİHAT APAYDIN","AYKUT ÜŞENTİ","RECEP AYDOĞDU"
"GÜNGÖREN BLD. GÜNEŞTEPE SAHASI","03 Ekim 2015 Cumartesi","09:00 ","HAZNEDAR İD.OCAĞI - ŞİŞLİ ANADOLU","U-15","16.GRUP","GÖKHAN CELEP","KAYHAN HAZIROĞLU","ÇAĞRI KAYA"
"GÜNGÖREN BLD. GÜNEŞTEPE SAHASI","03 Ekim 2015 Cumartesi","11:00 ","GÜNEŞTEPE - AKŞEMSETTİN","U-17","29.GRUP","KAYHAN HAZIROĞLU","GÖKHAN CELEP","ÇAĞRI KAYA"
"GÜNGÖREN BLD. GÜNEŞTEPE SAHASI","03 Ekim 2015 Cumartesi","13:00 ","ŞEHZADEBAŞI - ARNAVUTKÖY YAYLA","U-17","19.GRUP","MURAT AYAYDIN","AKIN KONUK","CEMAL NAİR"
"GÜNGÖREN BLD. GÜNEŞTEPE SAHASI","03 Ekim 2015 Cumartesi","15:00 ","HAZNEDAR ÇETİNKAYA - ASLANORDU GENÇLİK","U-15","20.GRUP","AKIN KONUK","MURAT AYAYDIN","CEMAL NAİR"
"HALKALI ETAP STADI","03 Ekim 2015 Cumartesi","11:00 ","İKİTELLİ - DAMLASPOR","U-17","17.GRUP","KADİR HALİT ALTINTAŞ","ONURAL ÖZ","FERDİ ÖZÇELİK"
"HALKALI ETAP STADI","03 Ekim 2015 Cumartesi","13:00 ","İSTANBUL TRABZON - G.O.PAŞA BARBAROS","U-17","21.GRUP","AHMET DELİAHMETOĞLU","ONURAL ÖZ","FERDİ ÖZÇELİK"
"KAĞITHANE BELEDİYESİ HASBAHÇE SAHASI","03 Ekim 2015 Cumartesi","13:00 ","KAĞITHANE ÇAĞLAYAN - KAĞITHANE SADABAD","U-17","23.GRUP","TOLGA BAHÇACI","BEKİR ÇALIŞKAN","AHMET ENES ÇEVİK"
"KAĞITHANE BELEDİYESİ HASBAHÇE SAHASI","03 Ekim 2015 Cumartesi","15:00 ","KAĞITHANE - İSTANBUL BEYLİKDÜZÜ","S.AL.","8.GRUP","ÖZER BEKTAŞ","UĞUR ÇİFTÇİ","MEHMET OĞUZHAN SAVAŞ"
"KAĞITHANE BLD. ABİDE-İ HÜRRİYET SAHASI","03 Ekim 2015 Cumartesi","11:00 ","ABİDEİ HÜRRİYET - OSMANİYE İSTİKLAL","U-15","20.GRUP","İPEK İLKER DEMİRKAYA","İSLAM TUĞRUL YILDIRIM","FURKAN ÖZTÜRK"
"KAĞITHANE BLD. MEHDİ SANCAK SAHASI","03 Ekim 2015 Cumartesi","09:00 ","İST.BAYBURT - KÜÇÜKKÖY KÜLTÜR","U-15","16.GRUP","MESUT YILDIZ","İRFAN AYDIN","MERT ÇİL"
"KAĞITHANE BLD. MEHDİ SANCAK SAHASI","03 Ekim 2015 Cumartesi","11:00 ","İSTANBUL GÜMÜŞHANE - ESENYURT ACAR","U-15","6.GRUP","İRFAN AYDIN","MESUT YILDIZ","MERT ÇİL"
"KAĞITHANE BLD. MEHDİ SANCAK SAHASI","03 Ekim 2015 Cumartesi","13:00 ","FATİH SULTAN MEHMET - ASLANTEPE","U-15","18.GRUP","ATIF ÖMER ÜÇGÜL","SERDAR İLTE","KUDRET DOĞAN"
"KAĞITHANE BLD. MEHDİ SANCAK SAHASI","03 Ekim 2015 Cumartesi","15:00 ","SEYRANTEPE YEŞİLCE - RUMELİ İDMANYURDU","U-17","25.GRUP","SERDAR İLTE","ATIF ÖMER ÜÇGÜL","KUDRET DOĞAN"
"KAĞITHANE BLD. MEHMET AKİF ERSOY SAHASI","03 Ekim 2015 Cumartesi","11:00 ","ÖRNEKTEPE - YENİKÖY","U-15","18.GRUP","MERTCAN YILMAZ","BURAK CERİT","YASİN SAYIR"
"KAĞITHANE BLD. NURTEPE SUNİ ÇİM STADI","03 Ekim 2015 Cumartesi","09:00 ","GÜRSELSPOR - YENİ LEVENT KONAKLAR","U-15","18.GRUP","BARIŞ KOÇ","ÖMER GÜLHAN","DENİZ DEMİREL"
"KAĞITHANE BLD. NURTEPE SUNİ ÇİM STADI","03 Ekim 2015 Cumartesi","11:00 ","HÜR.GÜCÜ - S.KARTAL","U-15","12.GRUP","ÖMER GÜLHAN","BARIŞ KOÇ","DENİZ DEMİREL"
"KAĞITHANE BLD. NURTEPE SUNİ ÇİM STADI","03 Ekim 2015 Cumartesi","13:00 ","KUŞTEPE - HALİDE EDİP ADIVAR","U-17","27.GRUP","OKTAY KOÇAK","SAMET BAKİ ÜÇTEPE","MUHARREM BEYAZ"
"KAĞITHANE BLD. NURTEPE SUNİ ÇİM STADI","03 Ekim 2015 Cumartesi","15:00 ","NURTEPE - GÜNEŞLİ","U-17","5.GRUP","OĞUZHAN ALKAN","SAMET BAKİ ÜÇTEPE","MUHARREM BEYAZ"
"KAĞITHANE BLD. SADABAD SAHASI","03 Ekim 2015 Cumartesi","15:00 ","İKİNCİ NESİL - ŞİRİNEVLER","U-17","17.GRUP","BERKAY HAYIR","YAĞIZ PİŞİRİR","ALİCAN UZ"
"KAĞITHANE BLD. SEYRANTEPE STADI","03 Ekim 2015 Cumartesi","11:00 ","ÇELİKTEPE - Z.YILDIZ","U-15","10.GRUP","SERVET IRKLI","ETEM CAN YAŞAR","MUHAMMET HALİL DİZİEĞRİ"
"KAĞITHANE BLD. SEYRANTEPE STADI","03 Ekim 2015 Cumartesi","13:00 ","SEYRANTEPE OF - ÖZ TRABZONLULAR","U-15","22.GRUP","ETEM CAN YAŞAR","SERVET IRKLI","MUHAMMET HALİL DİZİEĞRİ"
"KAĞITHANE BLD. SEYRANTEPE STADI","03 Ekim 2015 Cumartesi","15:00 ","ÇELİKTEPE - ALTINOVA","S.AL.","2.GRUP","MUHAMMET DİRİCE","YAKUP YUNUS YILMAZ","UĞUR KALAYCI"
"KAĞITHANE BLD. YAHYA KEMAL SAHASI","03 Ekim 2015 Cumartesi","11:00 ","HARMANTEPE - KÜÇÜKÇEKMECE","U-15","6.GRUP","ONUR SENCER AKINCI","TOLGA BURHAN SÖNMEZ","ABDÜLKADİR KILIÇ"
"KAĞITHANE BLD. YAHYA KEMAL SAHASI","03 Ekim 2015 Cumartesi","13:00 ","ŞİRİNTEPE - BAHÇELİEVLER İ.Y.","U-15","8.GRUP","TOLGA BURHAN SÖNMEZ","ONUR SENCER AKINCI","ABDÜLKADİR KILIÇ"
"KAĞITHANE BLD. YAHYA KEMAL SAHASI","03 Ekim 2015 Cumartesi","15:00 ","GERÇEK KUZEY - Y.S.SELİM","U-17","29.GRUP","SÜHEYL DOĞAN","İBRAHİM YILMAZ","FATİH GÖKÇE"
"KANARYA SAHASI","03 Ekim 2015 Cumartesi","09:00 ","SÖĞÜTLÜÇEŞME BİRLİK - Y.GÜNEŞ","U-15","22.GRUP","AGAH KAAN KULOĞLU","ALİ DERE","MURAT DUMAN"
"KANARYA SAHASI","03 Ekim 2015 Cumartesi","11:00 ","SÖĞÜTLÜÇEŞME - CFS BAĞCILAR","U-15","16.GRUP","ALİ DERE","AGAH KAAN KULOĞLU","MURAT DUMAN"
"KANARYA SAHASI","03 Ekim 2015 Cumartesi","13:00 ","ÇAĞRIM MARMARA 1907 - GÖKTÜRK SARAYSPOR","U-17","29.GRUP","ŞEYHMUS DİNÇEL","FURKAN SAYGILAR","OSMAN ŞAHİN"
"KANARYA SAHASI","03 Ekim 2015 Cumartesi","15:00 ","HALKALI ÇAMLIKALTI - HAVATAŞ SPOR","U-17","19.GRUP","FURKAN SAYGILAR","ŞEYHMUS DİNÇEL","OSMAN ŞAHİN"
"KARADENİZ TEKİN KÜÇÜKALİ STADI","03 Ekim 2015 Cumartesi","11:00 ","KARADENİZ - TOPKAPI","U-17","11.GRUP","VEYSEL KARATAPAN","ÇAĞLAR MERT","ELİF TİRYAKİ"
"KARADENİZ TEKİN KÜÇÜKALİ STADI","03 Ekim 2015 Cumartesi","13:00 ","KARTALTEPE - ÜÇYÜZLÜ","U-15","4.GRUP","BURAK AŞCI","AHMET CAN","MUHAMMET DURSUN"
"KARADENİZ TEKİN KÜÇÜKALİ STADI","03 Ekim 2015 Cumartesi","15:00 ","İST. ESENLER TOKAT - AMBARLI IŞIK","U-17","25.GRUP","AHMET CAN","BURAK AŞCI","MUHAMMET DURSUN"
"KEMERBURGAZ TESİSLERİ","03 Ekim 2015 Cumartesi","14:00 ","KASIMPAŞA - ANTALYASPOR A.Ş.",NULL,"C.C.U19 ELİT","GÖKHAN GÜREL","SEMİH ÇÖLGEÇEN","SAMET KURT"
"KOCASİNAN SAHASI","03 Ekim 2015 Cumartesi","11:00 ","YENİBOSNA - TAKSİM","U-15","6.GRUP","UMUTCAN BAYRAM","CEM YEŞİL","ZEKERİYA ÖZTÜRK"
"KOCASİNAN SAHASI","03 Ekim 2015 Cumartesi","13:00 ","İSTANBUL ARTVİN - BAKIRKÖY KARTALTEPE","U-17","23.GRUP","CEM YEŞİL","UMUTCAN BAYRAM","ZEKERİYA ÖZTÜRK"
"KOCASİNAN SAHASI","03 Ekim 2015 Cumartesi","15:00 ","KOCASİNAN - KÜÇÜKKÖY","S.AL.","6.GRUP","CEM BORATAY ALA","YAKUP ONAY","RIDVAN ÖZÇELİK"
"MERKEZEFENDİ STADI","03 Ekim 2015 Cumartesi","09:00 ","TEPEBAĞ KÜLTÜR - KÜÇÜKKÖY","U-15","4.GRUP","VOLKAN ÖZBAY","ŞENOL SUSAM","OĞUZ ARİF ÇELİK"
"MERKEZEFENDİ STADI","03 Ekim 2015 Cumartesi","11:00 ","YEŞİLILGAZ - AYAZAĞA ESEN","U-17","25.GRUP","ŞENOL SUSAM","VOLKAN ÖZBAY","OĞUZ ARİF ÇELİK"
"MERKEZEFENDİ STADI","03 Ekim 2015 Cumartesi","13:00 ","BATI TRAKYA - SELİMİYE","S.AL.","6.GRUP","İSAH DEMİRCAN","GÖKHAN GÜNAYDIN","KORAY KOÇAK"
"MERKEZEFENDİ STADI","03 Ekim 2015 Cumartesi","15:00 ","IRMAKSPOR - İSTANBULSPOR KULÜBÜ","S.AL.","4.GRUP","AZİZ MAHMUT GÖLEBATMAZ","SELMAN ABDULLAH AKBULUT","SERCAN ÇOLAK"
"NAMIK SEVİK STADI","03 Ekim 2015 Cumartesi","09:00 ","FATİH YAYLA - IRMAKSPOR","U-15","14.GRUP","GÖKHAN BOY","ALPEREN ÜNAL","İBRAHİM ENES UZUN"
"NAMIK SEVİK STADI","03 Ekim 2015 Cumartesi","11:00 ","KOCAMUSTAFAPAŞA - BALAT YEŞİLOVA","U-15","10.GRUP","ALPEREN ÜNAL","GÖKHAN BOY","İBRAHİM ENES UZUN"
"NAMIK SEVİK STADI","03 Ekim 2015 Cumartesi","13:00 ","KADIRGA - BEŞTELSİZ","U-17","27.GRUP","BATUHAN KAPANCI","MEHMET BAHATTİN ÖZBABA","ADEM ARĞIN"
"NAMIK SEVİK STADI","03 Ekim 2015 Cumartesi","15:00 ","VARDAR - ESENTEPE ADIYAMAN","U-17","13.GRUP","MEHMET BAHATTİN ÖZBABA","BATUHAN KAPANCI","ADEM ARĞIN"
"SARIYER BLD. ÇAYIRBAŞI STADI","03 Ekim 2015 Cumartesi","09:00 ","FERAHEVLER - HAMİDİYESPOR","U-17","9.GRUP","CÜNEYT YILDIZ","OĞUZ CAN UYSAL","CÜNEYT AKASYALI"
"SARIYER BLD. ÇAYIRBAŞI STADI","03 Ekim 2015 Cumartesi","11:00 ","POLİGON FETHİYE - BAHÇELİEVLER OLİMPİK","U-15","10.GRUP","BÜLENT GÖRECİ","OĞUZ CAN UYSAL","CÜNEYT AKASYALI"
"SARIYER BLD. ÇAYIRBAŞI STADI","03 Ekim 2015 Cumartesi","13:00 ","ÇAYIRBAŞI - İSTANBUL KASTAMONU","S.AL.","2.GRUP","METEHAN KÖPRÜLÜ","OSMAN DURMAZ","SERGEN YURTSEVEN"
"SARIYER BLD. ÇAYIRBAŞI STADI","03 Ekim 2015 Cumartesi","15:00 ","YENİKÖY - TOPKAPI","S.AL.","8.GRUP","SİNAN ERTİNĞÜ","ALTAY YILMAZ","UĞUR ELMAS"
"SEFAKÖY KARTAL SAHASI","03 Ekim 2015 Cumartesi","09:00 ","SULTANMURAT - GEDİKPAŞA","U-17","9.GRUP","OĞUZ AKGÜN","VOLKAN AYNA","TAYLAN POLAT"
"SEFAKÖY KARTAL SAHASI","03 Ekim 2015 Cumartesi","11:00 ","İSTANBUL SİNOP - YILDIZ KANARYALAR","U-15","14.GRUP","ÖZKAN AKDAĞ","VOLKAN AYNA","TAYLAN POLAT"
